"","ID","Species","muscle","x1","x2","x3","x4","y1","y2","y3","y4"
"1",1001,"dmelanogaster","1",145.246350244885,-7.74571203578491,117.866645630017,314.019121473607,27.4456974449309,468.294196076679,538.010508898153,42.4526134082113
"2",1001,"dmelanogaster","2",285.472261589262,206.2677605828,312.98199312691,383.409508295746,33.4868802229586,534.609569520199,528.145292491387,40.0209386682645
"3",1001,"dmelanogaster","3",427.351546346146,330.18966419517,432.566588173969,510.199059451791,-14.2402548503099,525.119068597441,572.875031774781,3.11328961940641
"4",1001,"dmelanogaster","4",499.471196587215,472.67338994188,635.207989678219,600.215491707595,11.4011776335616,481.280708844531,479.393902978992,10.2998263953089
"5",1001,"dmelanogaster","5",505.759891000036,794.803229036017,830.514222003636,564.554502818899,8.58010461551557,453.009631103851,403.504838116366,2.44274119037073
"6",1001,"dmelanogaster","6",772.965581330191,824.860936928163,942.634235937111,914.877146344986,-73.1329004021209,449.345890658505,503.250011774746,-21.9100244050522
"7",1001,"dmelanogaster","7",966.103022519893,936.478877530207,991.987451320002,1005.59665150165,6.84186086875491,494.55882125559,525.838677642663,9.89948730097443
"8",1001,"dmelanogaster","8",490.012355448009,586.012876688945,886.973869417364,756.699481979817,487.607670652217,537.047651426736,483.625878091429,427.792269959025
"9",1001,"dmelanogaster","9",7.69903821124381,115.757846469416,283.342425073707,170.314510796509,7.05573299504969,520.080221865792,536.451292101914,13.2948712372147
"10",1001,"dmelanogaster","10",177.754160761433,284.967676929394,426.137345242676,260.882551333173,22.0416938414648,514.524192083127,541.072008874793,20.790909868512
"11",1001,"dmelanogaster","12",630.311950250787,675.287873838891,781.806430401127,715.344149441027,-161.598617615038,352.20274747683,439.304769689074,-145.087487546229
"12",1001,"dmelanogaster","13",716.964357127899,784.323198694426,833.414717748353,789.080007236703,-124.093534147207,440.458804572605,459.085046600465,-88.8227737768695
"13",1001,"dmelanogaster","15",873.231159060369,1190.02554694666,1272.4220658927,938.716601832608,-7.16912336486579,934.113065081427,974.033554390598,-15.8303659670949
"14",1001,"dmelanogaster","16",952.390880706325,1180.73652118935,1264.55141248772,1005.18717282122,-4.50992522817357,710.542332653519,741.491985324029,-7.34528655392835
"15",1001,"dmelanogaster","17",1002.09821386727,1140.51136749394,1240.19601195023,1031.51701266716,-6.72056203856882,552.028437586976,597.300560655615,-17.4001330637866
"16",1001,"dmelanogaster","19",314.808597302453,518.982177374054,622.384911016902,365.872702212159,31.82863481149,457.400696053141,475.313883325732,12.1697921724034
"17",1001,"dmelanogaster","29",1212.84565686374,1009.62683672535,1053.19634907879,1246.28256753665,386.326493050895,555.606639292838,589.50352016698,416.781367273823
"18",1002,"dmelanogaster","1",77.9011370534026,-6.14618855737781,62.8519673926043,182.083262310546,-10.4659673190968,477.410630186381,508.231060900143,-20.3788100190505
"19",1002,"dmelanogaster","2",245.218217989157,146.039705633572,263.530114745638,341.960058098694,-31.8217336265812,494.004731381857,499.361553983873,-42.5345635044978
"20",1002,"dmelanogaster","3",422.071770221761,301.791237536292,368.745715239423,496.561843804596,-8.49780993678376,500.476887949503,533.572412234597,2.86987478139222
"21",1002,"dmelanogaster","4",495.172140502358,477.237340663874,586.278802718182,574.452226244321,9.59035621757987,510.048718746756,523.585699851818,-1.47883196739536
"22",1002,"dmelanogaster","5",520.783704111138,696.939658330249,786.316362138066,583.119501685913,23.9200977269819,441.030386787823,443.246825847253,10.1724344715629
"23",1002,"dmelanogaster","6",798.409220541881,770.503536825707,895.439674421348,919.520436065337,-74.7741089405403,442.183705288026,477.423700482297,-16.625347543507
"24",1002,"dmelanogaster","7",930.562928306127,899.623398531878,951.703832936334,1001.27959596773,-2.10595401258957,471.988582238981,500.38581435487,30.6897621419124
"25",1002,"dmelanogaster","8",477.237340663874,563.019149679444,775.522711523769,699.673436239513,510.048718746756,552.128430315599,470.985662766017,426.001152600855
"26",1002,"dmelanogaster","9",14.0135639412302,74.7096835124465,216.289556220499,98.5381463747659,13.3501637973334,502.330700429102,501.037468443232,-16.366967740008
"27",1002,"dmelanogaster","10",139.086294802759,236.160950309561,367.761813060233,240.746704527276,-12.9025179152441,483.29251233333,517.750363311603,-43.1615211193816
"28",1002,"dmelanogaster","12",683.984800550886,638.93179307389,705.640997062403,748.835982550872,-113.555975228278,399.065437373799,439.721349181119,-148.842439792404
"29",1002,"dmelanogaster","13",755.115888314696,714.362596435737,776.853746655581,792.695481421483,-107.156998438423,438.409263544444,461.630951674582,-113.632181148957
"30",1002,"dmelanogaster","15",917.927126541475,1175.76191809551,1236.84633565247,971.841349854046,-0.133508965577008,753.854318657612,771.468010037202,3.87563390217497
"31",1002,"dmelanogaster","16",978.51466560137,1179.41630185895,1233.36752577146,1020.54578187431,36.9484816612562,612.932353712444,606.006003659551,-4.13445360894741
"32",1002,"dmelanogaster","17",1016.63058048182,1168.94782529577,1197.85926226466,1052.60725843506,28.8463896411063,472.91219320578,472.891127847522,22.9447952397024
"33",1002,"dmelanogaster","22",470.240792398871,476.999724366148,647.79323661133,657.894607464649,167.173496084319,225.419849427071,250.581203775178,199.052965047954
"34",1002,"dmelanogaster","23",461.986238213909,464.622335794305,654.500559094984,654.001995561758,257.054067181188,314.7210587893,325.776182839568,283.580760991345
"35",1002,"dmelanogaster","29",1120.00794355156,1000.17749491487,1038.30749735337,1190.00754857723,283.674711084525,503.825367029665,531.227841274452,291.641297098429
"36",1003,"dmelanogaster","1",126.894202493717,-9.54656406110915,71.262125789999,242.161611941984,0.631011762793205,443.827194633615,536.54162452888,100.13827234446
"37",1003,"dmelanogaster","2",247.799567136128,125.182017924883,285.11483857056,384.980220788691,129.070592582808,518.064524346834,549.466291649377,195.17430916747
"38",1003,"dmelanogaster","3",408.842347512442,289.32355138905,398.056215492258,484.208612130559,106.317537204556,530.506530719684,559.391481722762,77.6340729682401
"39",1003,"dmelanogaster","4",491.163365284986,436.250940305376,574.752290996791,561.088195726576,80.3576314402912,511.114430434443,538.20153680756,87.1496044747805
"40",1003,"dmelanogaster","5",510.884282322111,729.538902900073,762.64722598511,560.616572711278,100.860666219972,481.528297050932,425.118571160662,74.0151951937866
"41",1003,"dmelanogaster","6",713.217488136593,755.621963159778,892.516984830035,865.725067983029,8.56616525013509,448.053634451434,492.875833619696,-9.59190543985486
"42",1003,"dmelanogaster","7",881.152504176913,890.160410727799,983.795377454918,967.91058890062,-20.5018606251064,466.085133021613,507.808643194472,1.80303277600655
