"ID","Species","muscle1_x1","muscle2_x1","muscle3_x1","muscle4_x1","muscle5_x1","muscle6_x1","muscle7_x1","muscle8_x1","muscle12_x1","muscle13_x1","muscle16_x1","muscle1_x2","muscle2_x2","muscle3_x2","muscle4_x2","muscle5_x2","muscle6_x2","muscle7_x2","muscle8_x2","muscle12_x2","muscle13_x2","muscle16_x2","muscle1_x3","muscle2_x3","muscle3_x3","muscle4_x3","muscle5_x3","muscle6_x3","muscle7_x3","muscle8_x3","muscle12_x3","muscle13_x3","muscle16_x3","muscle1_x4","muscle2_x4","muscle3_x4","muscle4_x4","muscle5_x4","muscle6_x4","muscle7_x4","muscle8_x4","muscle12_x4","muscle13_x4","muscle16_x4","muscle1_y1","muscle2_y1","muscle3_y1","muscle4_y1","muscle5_y1","muscle6_y1","muscle7_y1","muscle8_y1","muscle12_y1","muscle13_y1","muscle16_y1","muscle1_y2","muscle2_y2","muscle3_y2","muscle4_y2","muscle5_y2","muscle6_y2","muscle7_y2","muscle8_y2","muscle12_y2","muscle13_y2","muscle16_y2","muscle1_y3","muscle2_y3","muscle3_y3","muscle4_y3","muscle5_y3","muscle6_y3","muscle7_y3","muscle8_y3","muscle12_y3","muscle13_y3","muscle16_y3","muscle1_y4","muscle2_y4","muscle3_y4","muscle4_y4","muscle5_y4","muscle6_y4","muscle7_y4","muscle8_y4","muscle12_y4","muscle13_y4","muscle16_y4"
1011,"dsantomea",89.2352840818601,233.415887196833,425.229787084027,481.615162960089,482.967457943462,773.532133526145,892.50507605535,420.078581526363,618.848498502366,717.181822652314,957.314802504026,-23.3423920629513,64.9972550755499,218.963204842516,419.545223679796,676.355369026738,726.571727098531,860.048596222258,450.22524367736,577.002449039637,669.882493394662,1076.82521180373,31.9926230406624,192.959373059558,279.904402757069,526.051379892047,753.652486183947,858.820832802106,951.652928596655,738.238043450777,650.521336358411,753.09281151537,1115.00019707651,185.655219765255,334.795008600747,488.339469460916,592.753173826378,556.53260658638,897.365309396078,1003.81541825724,663.603269688715,714.189462428913,797.382081500493,991.048816662637,7.48813492609087,10.9030171893888,-12.9641370914153,37.1326400932487,23.6075516832979,-23.1172715024862,-14.5779835683035,542.088742611911,-109.103983530969,-66.1942889389166,-27.2506706908342,434.559361701203,519.068949557117,551.392690153126,537.31579536723,476.951237322913,479.984740184472,489.863885170661,586.394842031129,419.099733459562,462.401026395055,561.589037710024,477.662069375439,559.35923202747,563.51045904434,533.609091892858,488.842062740866,512.169191672182,493.972557948154,494.33842015039,450.800556288993,481.457788746631,562.840971828256,27.4292818658172,17.3985037534896,23.2515875595556,35.2602928434174,26.8359928187603,-28.7535288184743,-13.6834251416832,450.282770630943,-68.7554415994158,-44.0889371714896,-40.6836064141419
1012,"mabdita",-6.21995677887679,138.034391878293,332.098578965029,375.809387744426,345.091712003442,735.468339834793,900.443300245191,NA,570.136497866771,673.366924937478,977.688012955345,-2.76288813424854,185.971088575987,238.23304341479,404.931580882921,687.439144007031,761.989738417221,906.640914748441,NA,577.427688880535,665.820844659432,1349.25398281664,135.61334205099,224.875493870792,279.810652926494,481.825874513282,839.07541052986,867.839755759172,987.712590634007,NA,679.632968510793,769.753279936586,1418.19569466162,123.00114928646,198.481443636835,377.058095908842,440.03003128392,432.073453978735,887.389495923858,985.248358796351,NA,687.336487331272,775.209153850662,1032.82879177685,0.71519425348149,11.230566970453,0.568851138342069,4.52241296635641,-24.6124282086063,-11.059339316763,0.277053705437433,NA,-9.62227902865188,-2.30551649629097,5.50774393922668,479.91731501588,496.451106756237,492.485930717569,484.830272202931,485.835421862369,503.888317982522,481.758780907742,NA,499.05531531251,499.004089724366,577.802078272133,507.222276312639,497.571022444474,505.301935731916,489.65934843193,488.921991090557,500.987313875881,487.19300917658,NA,506.14544872003,501.128659888457,562.989771320104,0.396339355703412,10.8846052699642,10.932881267478,-2.38051828589698,-23.4694522969812,-0.794853291399028,-5.78575948003416,NA,-10.6409784432454,-15.1946690663241,-1.87246644323181
1013,"mabdita",1.75029993436434,82.0609231188838,260.868403213238,304.547322176925,247.940715488411,807.780009796931,916.447091447958,320.711215089257,583.893056954899,713.443783145942,1007.4414868317,-2.46218192606096,131.492272335705,210.823739670897,319.15268271077,651.761488157063,764.746433365646,932.708478251136,301.916447765093,545.630808548351,645.793397250295,1627.47695185981,90.9340654112576,216.279376752615,257.679659531542,388.460568449482,811.053093022112,926.698305713389,1017.05697181438,711.613988989093,661.216349161883,767.138314414293,1740.55178212604,80.6854373010747,121.867674776398,294.4528250864,357.438394435472,334.337111839847,905.248772415986,986.785071151775,712.128520579103,705.507116185196,805.950710890684,1030.28733755519,7.48730844785385,13.0891205246275,1.98995730652974,-13.8978551956995,-21.3034797530571,21.1706753218486,21.1115059292411,490.408140957049,-63.0048347996583,-65.7960601680701,32.763973699718,494.499276669863,507.673600600905,502.241997345878,478.267475280695,476.392419173033,468.316040768101,527.902081529296,539.094419275924,476.990722572558,496.826769401918,755.016660110087,492.629257657737,525.826366787461,526.330087424484,487.210073138355,496.99398669109,522.741591187276,544.507252647029,521.334972256975,500.269412870875,507.592575671105,736.980759874521,6.28604135415316,3.012823527438,-1.5429058994821,-23.7437965248723,-66.8770324924739,13.6693226127508,11.1549893122374,472.58843170958,-61.3496540576563,-60.3587179061389,3.85657934689431
1014,"mabdita",18.8740330336052,149.547264692016,353.181942376064,415.069169190576,400.909611504608,797.872251527034,890.687215789866,355.19721331528,664.07406754653,737.745801140418,897.447146517574,-27.536597872968,136.66136321345,164.704323470623,374.986150357527,713.467318708044,802.452218523037,905.137509086584,336.585302947071,643.375835994744,723.306129900465,1197.6521576802,104.00629133978,193.238850353475,249.482042110292,425.165466926099,792.669435511881,896.761813228408,1001.27778453123,805.70838004493,718.07687406351,787.90322777054,1256.79157780933,115.643971112273,195.874307662987,418.12562979247,474.093351570168,492.638006709813,862.082801034221,1006.72093136943,732.394661659796,733.303476886534,796.415517170855,981.200225084379,9.9589942766224,28.5167649162864,51.2601631631746,54.9502987667971,59.0075902426233,14.1911775812717,7.92845855044389,493.353657049294,-53.4432734891217,-31.369181140449,12.4608351590909,478.909532196411,514.690558422757,518.814447378121,501.461490299328,459.152351242353,489.346984756407,497.654647816495,521.344733538182,464.732606031428,477.100466643573,518.158004597569,497.527330691762,514.875460490133,525.095346800176,503.656272058781,483.381301992334,497.61974003154,478.510136309516,491.332639211386,479.057914817722,487.307727319458,516.43191037444,15.267065315675,27.4405637647292,55.0236567045716,60.7495948324529,50.2360946075098,11.5240909147603,-10.6845087063213,467.220304460764,-38.127906255396,-20.9045673963645,8.17504501304685
1015,"mabdita",38.2955307055883,210.795343724834,470.433433573255,508.888634626293,483.424642581299,807.879133373984,919.333113978363,387.926433232321,631.827689806691,730.085243404879,1000.00000000004,19.6154972704807,164.265762093151,238.591442444021,387.158942679315,724.68812504708,767.658224308482,898.778199752904,393.881482119583,607.784425344736,706.368930517629,1494.66225605527,82.8091226941788,225.692275430792,283.081863190746,472.686068468646,848.693898083844,889.412702470958,990.050033531903,829.764620482675,683.309794890812,794.725367401813,1546.98060074245,169.196558590227,265.117737045243,517.705732116791,559.352731636598,564.182051357353,896.53480104766,1012.49511221329,781.1955162107,732.454667306532,821.24970246898,1038.27127868205,15.7619249974598,23.6230137343748,47.9315029148372,63.7096347880632,94.4227826568353,39.0644888952686,22.1722890997747,529.012009635059,34.4227552583182,38.5172653136967,-1.08540611091115e-11,443.310312552756,523.359135979482,524.308278495553,526.205492625501,482.522383017502,512.634994231259,438.591443511232,568.848603949437,451.494158295293,487.30290018079,578.314954511314,477.03875080997,531.418926014095,542.787812580144,514.441242578091,417.947141764993,491.332085512641,432.003902411601,506.177317469248,475.301864913333,486.768829115854,572.831635190814,13.7955408533309,26.5606538335194,43.1529292691118,52.983323007681,35.6481890656477,10.4622874850187,-6.86341359470064,473.780591809112,29.8591187422924,51.7501575546795,-17.8642589360795
1016,"mabdita",-21.7100858406933,131.018773453184,NA,387.157542578579,383.116599606237,734.977461463565,879.63592018848,403.243662652174,585.985241648575,647.098217889408,975.017690309999,11.7915824214049,150.8751077904,NA,350.226168596424,640.80955709521,719.611408707901,867.87339470649,385.621520884968,517.603681480777,594.627988333538,1353.59884133922,132.578586401097,243.584839246997,NA,472.691111440956,808.398786219067,841.772641236988,971.698878172965,688.765676530303,623.223062003133,708.759505339089,1513.40087258256,102.384514457929,182.736090962386,NA,473.565363886437,474.856916664558,874.864712556117,999.999999999981,564.026003070135,675.167544991333,747.417036261792,1042.44890214538,6.47622611688674,3.97606117016467,NA,0.621105757461635,-1.61586639919766,56.7732622341542,30.1511734417996,458.664116723586,62.3252230526223,62.8556774382089,39.791124008674,491.076872666568,502.635979283925,NA,470.839620204201,485.079875212238,487.319242867168,509.487052779244,510.660077619888,433.158449426883,462.482655656406,688.561628817214,489.506091258043,494.615741805458,NA,478.765467159971,463.063445535131,504.080445150363,504.710255217166,498.517075272164,463.958686369204,497.518308888776,687.02642184154,-10.0607781574514,22.734035249653,NA,1.358701199246,-13.6102058642233,24.3691207965146,3.1960426577061e-12,433.21160855257,71.311877345223,86.5432507754279,23.932438466466
1017,"mabdita",5.10282595048611,168.472372678754,494.697639272748,484.490443914925,NA,NA,916.50051692725,430.982195904668,622.979739563173,700.62175020333,998.434236236235,13.8138433110783,155.931066893801,257.777496490978,430.042398731101,NA,NA,871.637190388532,494.184343406243,582.8284776571,698.279961199019,1433.43508948537,139.495589278896,233.473674510446,336.457720587559,533.564399750863,NA,NA,1003.04474691134,784.543397305826,708.792163237972,793.667044487251,1505.72783272459,148.169969980873,240.828367959228,526.339843325708,573.006023296243,NA,NA,1025.91442467177,779.150900828982,754.895132863445,780.41736681249,1004.71918590387,4.77408193811025,23.5178332654189,49.1985824256671,44.5101462758276,NA,NA,15.905697063492,474.156946669617,57.2331604949131,44.2421392133525,30.8445798029763,491.969275612817,457.658344236073,455.120495345153,463.796830260491,NA,NA,487.158123757316,516.911089625101,457.440724924457,465.059904805957,581.305066317161,494.103488910858,455.726107421122,460.91895134801,461.255956094259,NA,NA,481.417571255094,523.400090125697,470.039189969834,465.363728891713,571.723301698305,9.28768554987455,28.3242663126361,73.4028982221763,48.8826076861552,NA,NA,6.72999513218405,470.962022640509,42.268605643074,49.0001589900641,-2.73930165055726
1018,"mabdita",13.8508678808774,157.453926435134,399.701597811325,457.344402383634,457.360018088681,746.374035753968,925.081614962295,456.735032283207,625.062578839196,724.37786861547,917.806341332597,-3.70606834299524,164.689591754907,288.081611567284,460.309424506469,710.098741482502,774.321660772391,907.620649883756,453.342053112927,593.876251934356,672.495175021746,1242.5845389375,164.706440734691,255.264486619737,353.905718266124,530.587898268966,784.262942235751,895.651004179795,1007.68498595259,744.832640999672,683.739051740595,766.720913316904,1373.16612256797,129.336286633151,228.230602208039,446.417764544076,548.034627011855,544.399712126273,895.321901459285,1000.46296509547,762.744317375123,713.143089339966,817.191909478948,988.803050059805,5.46655765257145,18.977898198045,11.0571351873544,3.98863469809997,6.43570707231665,18.125869375543,11.5284779578133,486.881373859914,32.7929065294035,28.2353784634042,19.9143999592915,510.427287398862,522.807117345228,514.873038407809,468.624954590997,480.750582553393,484.369391385833,491.269395123075,535.897598211837,474.955681832802,479.539455758207,631.882714154908,520.274896294822,533.579810516894,533.456944819206,468.831078737229,416.130596934796,471.677172220464,499.206457829817,523.751249115831,478.357176524346,482.574256102598,624.479013133689,10.3753602240196,15.0937278909145,-11.7927742196759,7.61642432937218,8.06028419501389,20.1134121563195,15.008910932793,472.636858457151,19.6623227748199,32.0008730824723,3.85731444476217
1019,"mabdita",-0.147358068788465,120.482625934588,288.532640135932,327.962785938193,337.778536608375,NA,952.913305405846,351.293343873829,612.997819964335,718.492808495743,986.827893382363,-2.21274825577835,157.928223125348,217.646312935893,364.827538493948,765.873208405828,NA,952.033815984136,357.114078129759,630.308079133683,729.436023604259,1597.46043909664,133.237386748283,205.006734080481,269.291771773293,419.087969836995,893.009022794735,NA,1007.19055385584,824.736918620629,710.092325192915,814.934164619544,1691.84336829947,82.9090246820579,158.838208152476,348.343209192317,383.250242936235,371.106002240088,NA,997.234570907667,622.0336930604,714.624651139913,814.213741427531,1022.12438032922,4.30059205449442,4.74642071310472,33.2464812534152,40.6163159108015,54.7255866918367,NA,9.95370627115832,484.010693481771,22.7202842767059,11.2256627268629,22.1406398176606,479.062189902096,517.338555902602,510.066643334836,484.04569666438,524.612979455036,NA,478.089187866728,536.617208990158,476.962129740596,492.150597374391,525.463722755519,511.437033750736,515.686353306282,510.519852360729,472.325804509932,459.238144228498,NA,467.269063578603,533.488262401396,496.042734651218,494.934343951651,509.38383214653,5.66113773879102,10.5640094769243,20.0060065943379,36.3731916973532,-13.3421280867634,NA,6.55345941877017,434.71030532396,9.63524073619474,3.2982095069883,7.21038901048899
1020,"mabdita",6.28390983723151,152.257291654038,344.571582758131,384.463276312442,390.01449231015,788.861818237201,901.20477063777,298.297563787468,594.371033366461,702.284074490108,998.514398374488,1.49308494877886,116.612060032278,189.438348650136,321.07597424184,655.368152875785,805.752065009382,889.087007861585,278.214761699049,583.437598947521,690.332064456084,1315.69475994661,113.05305623567,172.200500169866,228.13644664048,374.777337459909,824.488621177072,892.608505320212,993.55606643306,786.26100991162,666.785316718724,812.172154105869,1556.57013851083,130.238137316099,200.349813174446,401.143999282783,442.313007677065,499.614302322214,898.087445512318,980.018089647532,590.530493124831,695.131024335234,802.69545652434,1055.89865317564,8.70778027795547,33.8912734197309,77.6791717921215,79.6680159813218,78.1877076930503,40.6126638955563,45.4350641021056,541.493769736748,72.1006669356139,51.5962093482409,-23.0926411838936,492.348523718682,528.245167547363,534.554149689646,553.678447263865,525.65822055344,535.683591190086,538.813319618939,576.354842068596,503.153355831868,520.639466750033,566.761644447616,519.955832616105,542.230937117672,553.158390662914,549.73299508403,541.047570826446,544.427142347468,499.391963983622,557.921401621615,521.694267329861,539.802720462023,586.684984300357,29.4685039875958,27.4510889893607,75.2198712005105,84.3200712292485,74.7178040614949,47.1829947047656,-0.744368947190567,517.400947222307,76.9065686759344,56.0809535605272,-73.54652827376
1021,"mabdita",-0.0616316599789167,153.127792672207,NA,381.984966907639,393.569060948814,785.274253770993,882.810109614878,325.950172973092,595.513824158559,724.680045788849,1009.11236283984,-6.36708709602804,131.397246687283,NA,358.874003763854,667.047262335003,773.523958309235,897.877105245505,324.146843432498,544.278960919945,655.065340271469,1479.22982358295,134.334869757329,209.997856945679,NA,421.610940386882,803.703381698939,892.728407938675,1008.82841626734,780.714416476673,658.813355701817,773.184091447054,1625.77177901705,122.233649552463,217.15633572712,NA,456.318201284319,535.483106738752,887.09718823635,1008.64664814873,564.162359514055,712.247077782007,828.862423538106,1079.56173533213,9.60820206800832,51.3879030747602,NA,81.5558129712272,76.2588229670494,47.1783688531235,39.4771575559475,537.901791340249,54.0253746513222,53.9179518746305,2.57679759579359,492.944110347543,509.94899206143,NA,530.440125087517,531.397268060848,547.674675223701,549.781086797837,594.124254440588,519.472312583752,528.210443516403,793.794588455675,535.201088450983,509.934480216389,NA,531.802949421735,539.200575660144,559.869769553097,503.099640581225,565.92988863121,533.430426056648,552.74791765885,809.585563609431,20.3642558800219,42.413801368648,NA,46.7198257491597,42.2416775839712,42.150709384604,8.26464240415573,513.18834449461,48.7965898829486,48.9572407373869,6.31792533725646
1022,"mabdita",17.1259604097885,131.104905177677,334.720349244561,352.543246917009,367.346005372656,822.130011385231,911.52143579465,261.210624794195,600.741397890473,720.000979974469,990.293372055888,-1.1094315171226,24.0710566809068,181.617040988033,242.963490363996,741.480916368891,845.031996021893,929.886027563066,273.527106646761,617.329359228864,742.024193882942,1629.72683491541,56.7834256411334,73.076116872435,236.308597569729,286.97227288891,838.919919153424,915.971121011571,1019.11519795356,836.607482239732,716.50523721428,822.456376905305,1706.37304152805,106.199564436197,178.754185062633,380.757412438964,418.963189335973,440.349889212726,909.324484533873,991.937431179708,825.708929576689,694.138032350844,808.677589898104,1028.30977722726,6.32977428867633,37.5594730765234,99.1977799369572,105.759937890432,77.9841721288577,26.7362858275638,29.9813705032713,534.688394717725,6.53886306451536,19.8968757637258,-3.38827440196608,494.925469716463,522.352924971151,513.831424210109,505.036250733418,509.01424251693,490.249088385391,501.171185922675,573.801202366435,460.259048923062,511.688145022962,671.945753375368,513.360437442207,534.971113339995,529.571237093561,524.732095539652,502.859575114452,497.158021921127,507.203473881532,534.271861191403,490.830807877659,485.410651237731,671.591639054235,33.2074189608691,53.9257113533486,102.610537881211,87.0011080227516,9.1359880926496,18.8658561443281,5.00480525135087,501.561430839035,20.8666081284425,47.5996790949208,-17.5731736235536
1023,"mabdita",2.47113840029396,100.450488935507,280.772383833049,337.814722942068,361.342238566687,710.195677352953,846.151349240586,271.891916352038,563.923864539129,NA,1000.64078076632,3.26057669546323,101.77549489749,164.778936721824,293.040323998266,674.376456028529,742.615485488672,873.358199317452,276.158826548871,573.396484816768,NA,1469.48558444298,79.7352536429951,132.504043321577,200.740108729962,358.955198917229,763.742218645287,871.141467294126,990.947710036174,726.501896613402,653.94596995198,NA,1645.96736419677,96.147707225136,147.885358036386,335.593351735241,386.481675989857,445.373461945551,840.014422929033,1017.7058283962,725.25919766979,644.962161650754,NA,1093.15411642659,-5.82132729384563,-1.34237392299204,72.3643692492322,47.626794589061,72.5866061440517,-89.997480268196,-27.4405396445406,499.546635757423,-30.1356686724189,NA,40.7866543821002,499.746346239819,492.082462893589,499.41971305633,471.962065992464,525.200068648937,506.216286168949,482.677449536093,530.24603450383,485.224962105837,NA,790.373585264392,500.806830102863,494.505293123303,516.766360347908,472.075388974253,447.063654757993,489.525940645027,514.463943744876,554.376104831878,504.641322268876,NA,849.85966789334,-2.39186022189547,-15.4487269390642,96.6234351537106,54.0817304230744,19.6935603496014,-54.1731078402762,18.3406002405095,503.946295517868,-21.0147758680544,NA,5.11358394736092
1024,"mabdita",-0.279094869750494,136.074837920574,348.088726855555,404.160333590833,386.798711057139,783.892687128205,925.583778958218,327.172564498326,604.821677364549,698.207925573713,927.391523352438,-0.560545504230569,155.517638343336,245.1225000553,359.644828868122,631.586765886375,766.826832823843,942.209774075733,313.36696417771,573.923529589951,687.552200566893,1359.89442863781,143.610794944765,211.801247545543,285.887115039872,405.544070805554,749.480203339329,929.372418477192,1002.00717641999,647.325906709928,689.982349415788,767.668192628845,1419.10522131828,122.417435639072,191.740146478336,391.644089890002,472.352102569817,482.90788290389,912.737365848928,980.140968079725,530.842713348067,693.60171393015,767.31097281554,948.920673767333,-2.07517274154798,14.7992474849978,-19.1546009152578,-4.70661733303442,-11.5951688528375,26.0795890099116,53.9433210955712,497.090915232362,-20.3154404711394,-10.6497061108785,64.2916427256877,495.740704426589,531.814950348917,527.787267405987,486.604141297882,540.288956794374,501.06513614631,505.993413882829,544.42978183493,473.80003002197,492.987023046229,534.591321365074,531.627818417331,554.270264825815,548.964717397524,490.559165477748,472.45902873247,510.653608769194,491.424360743451,601.787583971952,508.064908965079,506.179146009621,523.670934148786,-14.5574637472625,13.7426167842587,-15.4045443333226,-12.3370270373969,-108.059779246836,78.632943008987,7.76717322970425,493.614141203165,-19.6391095287664,4.33961685297589,29.2208550243739
1025,"mabdita",4.13274712690421,169.767188679386,348.407669662468,393.289527141688,410.372008369855,803.750518532737,938.022306159991,444.478734236753,NA,731.546968590996,993.656381060295,3.33830017536004,167.482208221405,279.197719388851,444.067451517807,662.29599723235,749.111136890224,906.183179692665,437.729675494749,NA,658.69037396455,1298.50533842189,161.998561017943,231.401367136057,316.276593254846,517.594577821535,782.47737538362,904.317975844433,1009.89721766456,738.253777870576,NA,743.118088771675,1369.22223212607,158.227500417763,234.84366066248,380.850417283518,464.394456674717,498.307198196793,922.610478440943,989.694201649899,593.065538117722,NA,794.520315305525,1002.73513373315,3.76684052065899,38.2629508514787,55.1919893896179,65.2104389331877,56.393443383091,19.2943288678632,19.4486723921403,494.577269592834,NA,28.1559175944985,19.8883292675214,501.725489285512,505.853071885365,514.199031084841,482.159791841754,496.404966412016,511.926245469068,488.645409824652,536.292947301365,NA,507.238834942346,561.965810672555,526.232301184375,513.447754860452,517.75991214958,474.831354243021,473.200051653991,508.348008602354,497.16157700866,521.154084673645,NA,514.448968956217,558.041347006054,20.0372869244834,47.4347552259426,55.5952738771732,49.6885385172935,52.2635056158477,16.5712571996596,3.65059605427669,469.441271589943,NA,25.1051733093919,-19.529528376632
1026,"mabdita",6.34185994644361,163.315242899114,425.528964445742,450.005779829137,467.581091798398,745.020493129545,897.118180646962,353.575709491657,568.778012873152,660.755227045161,1014.51890840556,5.9868663229263,148.042171346863,253.467040936249,425.417600519644,645.768147679657,757.713979181344,897.816429772196,415.701370251273,564.22448235198,687.019576883002,1403.66087412039,135.338434534508,206.284471349321,283.298845254356,473.162078422217,764.113802695914,881.868861640135,989.35208277023,709.0987721962,646.117415639136,765.199492788565,1477.54050605165,132.825363596333,212.132750601163,469.45435298311,520.409968651784,539.896105874987,895.493206906688,986.269778140077,726.452088873963,660.412404816836,737.373788741815,1065.29256423415,-0.519160892741489,15.5516610950121,18.2713995720259,42.8517097024681,54.7770781744497,8.06450930544634,-3.07080366753325,562.74912565111,34.3599806014098,41.296415318904,9.55510071413709,499.923518619542,535.22185632539,540.167296023801,547.794475544548,494.80982615306,465.42276820493,440.918306734576,609.078051583655,492.792111103007,488.145938594861,695.504204724683,555.137939643999,563.325518849185,577.377998864454,550.473104929788,446.545467271556,453.93364784202,487.361165430311,518.623686708986,510.072801074776,480.894935226226,686.651104094161,14.7372769574923,-4.40435183772879,48.0583917690912,4.47430220255668,66.3104611127217,7.51658633341878,-6.06683956133126,472.131945658389,24.4246273510253,8.62433666350192,13.065765039773
1027,"mscalaris",8.91150590626561,146.069811674559,477.944198638393,513.300788016955,512.580368219638,852.146424008206,958.770201771669,546.686665366552,708.437440500073,794.285956132132,999.788019150361,-0.490531405151156,175.39556568896,348.178087761659,554.033428996637,851.803341840099,844.139263730319,953.40995756465,565.938536324806,633.50529786892,752.104812442087,1297.26966617771,124.362963810712,283.504957745938,400.844036703008,598.527745587834,945.348871133095,937.347078374794,1003.9982489325,832.924030795608,740.39908947059,826.095778421285,1370.80038469721,90.3935795511647,202.282230667148,522.522406323135,565.819091500439,586.983633071162,936.672707552313,1003.62075354434,692.481237008935,783.314110522611,841.095112597819,1033.17076782719,8.62141622470766,-2.97659985253439,-11.0332861210113,-17.3384308062202,-6.35425054821787,5.49077563617489,13.2485702626068,479.651676387707,-22.5063367472554,-6.23273789937571,9.08433538344837,504.654764760614,526.346588565651,507.528027656304,479.941370774421,545.835480823646,545.507250105149,500.62306159621,528.737730594927,446.938442479793,468.30514533506,626.227532200744,507.605619994845,552.582786996215,528.925581236981,476.875317365481,512.648677452311,522.214948613612,495.211135836344,537.621885164849,477.565897155495,515.182701603568,619.343625443407,20.1603512617327,6.16114704331163,2.54227185035417,-14.7315858577468,-14.5661341598261,8.51085315781125,4.57319099267949,458.778888496872,-4.08529187278224,7.64241013681159,20.7893992667358
1028,"mscalaris",8.62807043705932,171.847832861396,546.604188906261,546.604188906261,550.343688774478,823.728810428413,917.127586904802,549.661970575935,661.44675789386,730.069707173203,1008.2615679355,9.88343910668225,178.142515133757,372.098747461225,572.231597865524,824.13376787913,852.467225294849,936.201298524648,562.688686878079,629.541568282822,729.931694620452,1347.16712145196,155.499660531106,308.19179316214,420.843092829396,621.317647212006,956.191845046535,948.259743873288,1008.60885141419,859.819889510312,706.49144167882,804.532822839174,1446.50802984249,139.764837507372,283.679227220029,579.744997670927,601.621255352978,609.871432254004,908.676159028692,987.607114111281,761.232761137547,718.976586982944,796.029439224032,1050.79118408258,10.1606660622884,25.5067812398677,27.1903070984149,27.1903070984149,25.1477659001386,40.4670884337112,13.8238400904658,549.30282949698,33.0237655592692,35.2188364356088,2.52036556922596,490.914779312686,537.123953132,553.261710351946,545.128584997398,563.795435418182,564.57170702674,524.299044113977,593.197662495526,528.971417748022,530.62877700345,653.588211880782,528.196335244918,575.945902419275,574.206238732457,543.824645018441,549.922977779133,537.304276397492,496.099055514617,586.358572298305,530.416207229719,550.093725012481,664.913898384969,22.4121418612645,33.3806479707849,23.8982762503459,31.1101022779768,11.7550372913224,22.6975838236951,-2.61931629594935,536.245000350825,23.7805651911995,41.815258827178,-12.6236166367558
1029,"mscalaris",9.79153260039782,171.922644823539,583.572798703808,594.555984120793,594.266100782144,873.568029734604,948.65872450398,552.062187590856,681.879709061241,757.804128835589,996.138088591567,0.665242172921959,116.905861290098,347.215358802935,579.369149286365,842.48712817407,846.381945057981,939.030294144732,576.829192866962,663.431923393612,760.609676486191,1363.66153102909,95.6621853771143,210.2307943011,398.611719564982,645.956413318983,943.38304993121,946.880117599524,1000,842.417424876053,741.56020736706,858.762471578481,1440.58520358354,137.487767808039,284.397642068292,616.965868187693,654.91940354562,674.433422691107,940.154006580471,1000.09737284126,725.057357020115,776.639486623626,857.670462897047,1047.5243711181,6.58947705169946,32.9592709846463,78.8760024798624,83.8675057317024,89.8021647827291,61.392787909592,19.7330331468918,559.706607877452,68.0515845187338,70.9900901303212,-2.33862899132274,491.982895076496,525.097882392215,556.648517004993,552.624626251304,536.543208015037,539.152267164088,518.378587178554,605.115018215248,491.499186841155,503.239191345153,609.172044533947,518.294400418715,549.409068239263,577.863224804877,535.651574196316,506.082767110496,525.74244695705,500.000000000002,538.666406722841,488.283446992968,525.742475612368,618.632781990697,22.1034708750648,54.9914277008705,85.9538902432244,79.5196558657217,65.3794558224818,45.1639090845772,-4.01385989299941,509.492625875759,78.7230390761057,74.050936034509,-16.1201611024002
1030,"mscalaris",7.89647445440152,107.70695122259,346.933972658713,378.010120191784,363.784319672042,776.411513838349,905.775159188577,323.932515816882,590.424059313356,699.204441147664,990.73148061372,4.15765484177882,107.411655728145,220.489475201758,346.601955547976,853.021133711731,853.021133711731,941.37162331394,321.459460214833,641.985840338934,765.794297419183,1457.16350361632,85.043401302927,169.862579563741,248.908701637569,397.83768513066,940.648157829504,948.068412494051,998.925820884053,856.448066504731,744.792591048139,832.026672215794,1514.74338517637,83.6898595295153,172.773547339947,370.218255861349,436.614605109097,470.459657022873,890.853729811311,1012.98103836326,683.708616755512,684.947623868982,773.044766812723,1055.03379099853,4.8435737059412,75.3683976613414,147.882287127495,144.17006725599,145.869418802743,85.3918875533782,33.6927233288699,544.843315470433,108.351400125777,105.801606699604,1.32113967243392,488.870632934737,526.814791265081,515.67532687625,548.032331279856,518.237558936547,518.237558936547,493.046062487951,573.306651985576,491.887800448951,499.960057245879,503.755712887685,514.42862576991,552.7946607777,547.23563089249,554.815482950209,495.846537427715,510.017376178796,476.867554163425,534.263702074742,509.823052239887,520.251830811386,484.615792905282,44.7859122974607,99.3766510260739,167.101467887938,130.625083381813,99.5656736313842,23.6570348279305,2.37507510867136,497.945263703058,103.907821927797,82.0613404083346,-38.1909785757954
